,rbf_C,rbf_gamma,y
0,121.7862841216371,37.46712727363709,0.18684119278779465
1,0.008964466850981578,0.08294715333570353,0.2845420356342687
2,0.013395371304045228,2.3636460356046847,0.17733983249759966
3,3.652649414162532,5.570429042565878,0.16574402539208388
4,2.90483441124847,3.5020478072649563,0.17246079163554884
5,0.014834136107798032,0.05075346659825515,0.25195241651552336
6,0.0030451768419651605,0.031495957885118796,0.3626546996692628
7,0.8797697818649703,62.80282543494248,0.1886342419716206
8,38.64865507697555,562.2447066555789,0.2860776965752694
9,0.40452581585864983,0.1478330980473016,0.23257895017603747
10,0.6144582233618116,20.357720757220427,0.18575029339592442
11,2.9600649776029013,45.9349315004293,0.18725661474447874
12,42.89779281045773,122.00659768239001,0.2133141736903873
13,0.13051835664956316,0.72098847864398,0.196505921263203
14,83.55223746970029,0.02007013760073931,0.2963712258615171
15,0.04338222913388051,0.007737052057210205,0.3434772751520324
16,25.76738668736824,0.06889046498128935,0.24748879761015696
17,4.363598631153083,90.75019079926194,0.19499226501653677
18,0.3062014338018587,15.958978324364372,0.18289635122159387
19,14.00554891105472,7.981843471611766,0.16470313666915626
20,0.0013933030019845749,288.52111370945255,0.3086671823322308
21,0.7541254840081499,0.01639435565917153,0.3265056545396352
22,0.19697605237147975,944.3673429146503,0.3167622426117571
23,257.8010372187674,0.007406470302171647,0.31277339165688667
24,405.39734220979045,103.84186576018128,0.20079083537821396
25,0.3463947186376423,0.01779544300637735,0.3192654432945694
26,0.9864569131249318,299.4927835112437,0.25733289768483947
27,0.007901080171975975,0.012362242524688677,0.3212178598100929
28,6.484114198767808,1.7905904585650407,0.17681972154059533
29,0.11442905139443657,0.004551450031790236,0.34107409580710546
30,23.82833930473627,471.0118166602696,0.2867378374053131
31,354.8780881422532,0.0031594640431766075,0.31652485863650914
32,23.608311117134292,2.0514460373659,0.16318814680465166
33,0.0032249424782596673,0.0013847400597467453,0.36739837832070843
34,12.26005771745296,0.0013650775012224836,0.3488597567481062
35,27.799591061455807,0.37573723762895733,0.17927824602581877
36,0.006573165745329534,0.0013083261077805766,0.33191747572815555
37,498.9652630219047,0.014361048239808901,0.25436493118531966
38,14.891129368080055,187.45677048080356,0.2330597194068068
39,444.2054530041405,0.0026736190718999924,0.32637495999146493
40,0.35835328695456825,0.3040341861453229,0.22519204096874001
41,18.07652121779891,225.20061277450083,0.2352408513816281
42,281.2756848245823,8.522026592168707,0.16892737117251677
43,558.4039801559213,0.020698374299136693,0.24230902592553083
44,3.115898061284914,0.004326983762805919,0.327567214339059
45,40.77277127267786,0.0036339107715523213,0.34955190440627326
46,0.001213202669581525,0.2869995765673378,0.3539608449802625
47,11.298429543995713,55.341032016182496,0.1854989064333724
48,0.0909142571996727,0.2296219792604468,0.2323802411181053
49,2.584504961074587,0.9065484541789464,0.17832204203563418
50,69.48587538389772,992.7303426431156,0.3221720633735198
51,0.048406574182169725,23.61666926504912,0.17959364664461752
52,19.038405741648468,275.81838441764694,0.25425757494932255
53,6.355251187749412,0.010019134507547019,0.3188533553824816
54,2.7383687388673663,31.294250923209727,0.18414928518083862
55,0.005055712670880446,180.1142848082513,0.2519464152352502
56,0.00270130884008881,0.2718886694112763,0.26875200042675773
57,0.792858659505841,0.6461488515598205,0.19724874639923196
58,0.4262517284554399,0.19596429820800515,0.22574815960738293
59,65.40649725200375,11.009453234674739,0.17522604822362098
60,0.49974287810848195,0.09914317493537989,0.23372186066360823
61,1.118341502752378,19.547443372537955,0.18558492478395383
62,7.261533141061755,0.9143468360308601,0.1816840926064227
63,0.050023313148368796,2.162105218199601,0.1779926384295315
64,77.06393458338945,4.489157991842663,0.15739824495892452
65,6.316467477748103,15.274538861636696,0.17861277072442117
66,0.019556803788902684,0.8380689063000986,0.18658780539848507
67,5.553078403159742,113.10742730170239,0.20832110850314733
68,2.5867972978507923,0.33857199732104665,0.22469860236850525
69,1.052084071623912,505.7347269758458,0.28397924890643345
70,0.004363574734086021,2.6151072453486743,0.19631187986770515
71,0.021129670858105607,0.16014997381711815,0.24015790035207496
72,565.4615295269676,0.042471370965915974,0.2645831110636936
73,0.005012361701853505,148.52932911975898,0.23519684199295854
74,0.013608722394719533,298.4333593403363,0.2675184039261709
75,0.30996374349728906,128.0663332973431,0.20995078950176027
76,827.4602243100645,0.07608154999154551,0.24449749279846367
77,0.01415406842431862,5.889589976405785,0.1768450602795264
78,12.269741046384912,0.010545279368511146,0.31319481489384393
79,0.0169353544569306,644.4064384578779,0.30293262562680046
80,0.0051232082267191805,3.081232323104732,0.19564840499306513
81,2.965915858660438,0.013418812313968048,0.3379854368932039
82,49.19059422369014,1.280583319325277,0.17433919236103712
83,0.4917300943648782,855.3841295680056,0.3130747892883814
84,0.0149347187163415,654.9032696316568,0.3037174597247414
85,432.3148401297682,5.820596631661439,0.15782900352075102
86,0.006924237798805497,38.67747639212548,0.20217913154806355
87,0.030729077881721276,4.774698971151311,0.1721640616664889
88,0.276763549105232,0.7936557319072849,0.19114211031686756
89,0.5367792820240177,0.18978980351136582,0.22352368505281128
90,0.2352316359945186,1.5405987473168774,0.17492865144564185
91,420.7168511180638,0.7840294295356801,0.1753534087271953
92,66.88015263134169,3.733353727145499,0.15178238024111812
93,0.0018778793667505623,10.663583040584701,0.2182278886162381
94,4.491543090061685,0.02869236285666583,0.34007254881041304
